Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,999999,-,-,-,31.77,35.22,2,761,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2016,7,25,12,30,34,1,0.159,0.63,151,884,1010,0,0,15,151,884,0,1010,0.28400000000000003,32.06,13.92,0.93,0.19,925,1.9000000000000001,291,3.1
2016,7,25,13,30,34,1,0.155,0.63,146,873,946,0,0,14.9,146,873,0,946,0.28500000000000003,31.76,23.51,0.93,0.19,925,1.9000000000000001,292,3.6
2016,7,25,14,30,33.4,1,0.15,0.63,136,848,825,0,0,14.8,136,848,0,825,0.28600000000000003,32.62,35.62,0.93,0.19,925,1.8,294,4
2016,7,25,15,30,32.2,0.98,0.14400000000000002,0.63,121,798,652,0,0,14.8,121,798,0,652,0.28800000000000003,34.96,48.28,0.93,0.19,925,1.8,295,4.2
2016,7,25,16,30,30.5,0.96,0.137,0.63,102,714,448,0,0,15.200000000000001,102,714,0,448,0.28800000000000003,39.57,61.01,0.93,0.19,925,1.7000000000000002,296,4.2
2016,7,25,17,30,28.200000000000003,0.9500000000000001,0.129,0.63,74,552,230,0,0,16.1,74,552,0,230,0.28800000000000003,47.94,73.56,0.93,0.19,926,1.7000000000000002,297,3.9000000000000004
2016,7,25,18,30,25.6,0.9400000000000001,0.122,0.63,28,189,42,0,0,17.5,28,189,0,42,0.28700000000000003,61.1,85.66,0.93,0.19,926,1.6,295,3.3000000000000003
2016,7,25,19,30,23.6,0.93,0.11800000000000001,0.63,0,0,0,0,0,19.1,0,0,0,0,0.28600000000000003,76.13,97.44,0.9400000000000001,0.19,927,1.5,292,2.8000000000000003
2016,7,25,20,30,22.400000000000002,0.92,0.116,0.63,0,0,0,0,0,20.200000000000003,0,0,0,0,0.28600000000000003,87.59,108.13,0.9400000000000001,0.19,927,1.5,287,2.4000000000000004
2016,7,25,21,30,21.700000000000003,0.93,0.12,0.63,0,0,0,0,0,20.8,0,0,0,0,0.28500000000000003,94.79,117.37,0.9500000000000001,0.19,927,1.4000000000000001,282,2
2016,7,25,22,30,21.200000000000003,0.9400000000000001,0.123,0.63,0,0,0,0,0,21.1,0,0,0,0,0.28500000000000003,99.13,124.4,0.9500000000000001,0.19,927,1.4000000000000001,276,1.7000000000000002
2016,7,25,23,30,20.900000000000002,0.96,0.133,0.63,0,0,0,0,0,20.900000000000002,0,0,0,0,0.28400000000000003,100,128.3,0.9500000000000001,0.19,927,1.5,268,1.4000000000000001
2016,7,26,0,30,20.700000000000003,0.98,0.14400000000000002,0.63,0,0,0,0,0,20.700000000000003,0,0,0,0,0.28200000000000003,100,128.35,0.9500000000000001,0.19,927,1.5,261,1.3
2016,7,26,1,30,20.5,0.98,0.14400000000000002,0.63,0,0,0,0,0,20.5,0,0,0,0,0.281,100,124.54,0.9500000000000001,0.19,927,1.6,255,1.2000000000000002
2016,7,26,2,30,20.3,0.99,0.154,0.63,0,0,0,0,0,20.3,0,0,0,0,0.279,100,117.58,0.96,0.19,928,1.6,249,1.2000000000000002
2016,7,26,3,30,20.1,0.99,0.162,0.63,0,0,0,0,0,20.1,0,0,0,0,0.278,100,108.38,0.96,0.19,928,1.7000000000000002,244,1.2000000000000002
2016,7,26,4,30,20.1,0.99,0.158,0.63,0,0,0,0,0,20.1,0,0,0,0,0.278,100,97.73,0.9500000000000001,0.19,928,1.7000000000000002,241,1.3
2016,7,26,5,30,21.400000000000002,0.99,0.162,0.63,28,135,38,0,0,21.400000000000002,28,135,0,38,0.277,99.87,85.96000000000001,0.9500000000000001,0.19,928,1.7000000000000002,242,1.7000000000000002
2016,7,26,6,30,23.700000000000003,1.04,0.14,0.63,76,535,224,0,0,20.900000000000002,76,535,0,224,0.277,84.19,73.88,0.9400000000000001,0.19,929,1.7000000000000002,245,1.9000000000000001
2016,7,26,7,30,26.5,1.1,0.116,0.63,93,737,447,0,0,19.3,93,737,0,447,0.277,64.69,61.34,0.93,0.19,929,1.7000000000000002,254,1.9000000000000001
2016,7,26,8,30,29.6,1.12,0.10300000000000001,0.63,103,842,660,0,0,16.2,103,842,0,660,0.277,44.51,48.620000000000005,0.93,0.19,929,1.6,267,2
2016,7,26,9,30,32.1,1.11,0.098,0.63,111,896,836,0,0,13.9,111,896,0,836,0.278,33.26,35.96,0.92,0.19,928,1.6,276,2.2
2016,7,26,10,30,33.6,1.09,0.096,0.63,116,925,962,0,0,12.9,116,925,0,962,0.278,28.66,23.86,0.92,0.19,928,1.6,279,2.6
2016,7,26,11,30,34.5,0.9,0.111,0.63,129,925,1025,0,0,12.5,129,925,0,1025,0.279,26.53,14.24,0.93,0.19,927,1.6,280,3
2016,7,26,12,30,34.800000000000004,0.89,0.111,0.63,129,927,1028,0,0,12.3,129,927,0,1028,0.281,25.69,14.120000000000001,0.93,0.19,927,1.5,283,3.4000000000000004
2016,7,26,13,30,34.7,0.88,0.11,0.63,126,915,964,0,0,12.200000000000001,126,915,0,964,0.28200000000000003,25.66,23.64,0.93,0.19,927,1.5,285,3.8000000000000003
2016,7,26,14,30,34,0.8200000000000001,0.117,0.63,123,879,837,0,0,12.200000000000001,123,879,0,837,0.28300000000000003,26.66,35.72,0.93,0.19,927,1.5,287,4.1000000000000005
2016,7,26,15,30,32.7,0.81,0.116,0.63,111,828,661,0,0,12.200000000000001,111,828,0,661,0.28300000000000003,28.69,48.38,0.92,0.19,927,1.5,289,4.3
2016,7,26,16,30,31,0.81,0.113,0.63,94,744,454,0,0,12.3,94,744,0,454,0.28400000000000003,31.740000000000002,61.11,0.92,0.19,927,1.4000000000000001,292,4.3
2016,7,26,17,30,28.6,0.8300000000000001,0.108,0.63,69,582,233,0,0,13.100000000000001,69,582,0,233,0.28300000000000003,38.5,73.67,0.92,0.19,927,1.4000000000000001,296,3.8000000000000003
2016,7,26,18,30,25.900000000000002,0.85,0.10400000000000001,0.63,27,204,42,0,0,15,27,204,0,42,0.28300000000000003,51.120000000000005,85.78,0.92,0.19,928,1.4000000000000001,298,2.8000000000000003
2016,7,26,19,30,23.8,0.86,0.101,0.63,0,0,0,0,0,17.2,0,0,0,0,0.28300000000000003,66.74,97.58,0.92,0.19,928,1.4000000000000001,300,2.3000000000000003
2016,7,26,20,30,22.6,0.87,0.1,0.63,0,0,0,0,0,19,0,0,0,0,0.28300000000000003,79.88,108.29,0.92,0.19,929,1.3,301,1.9000000000000001
2016,7,26,21,30,21.700000000000003,0.86,0.10200000000000001,0.63,0,0,0,0,0,20.1,0,0,0,0,0.28300000000000003,90.5,117.55,0.93,0.19,929,1.3,300,1.5
2016,7,26,22,30,21.200000000000003,0.88,0.106,0.63,0,0,0,0,0,20.6,0,0,0,0,0.28300000000000003,96.52,124.60000000000001,0.93,0.19,929,1.3,294,1.2000000000000002
2016,7,26,23,30,20.900000000000002,0.91,0.112,0.63,0,0,0,0,0,20.8,0,0,0,0,0.28200000000000003,99.17,128.52,0.9400000000000001,0.19,928,1.3,284,1
2016,7,27,0,30,20.6,0.93,0.11900000000000001,0.63,0,0,0,0,0,20.6,0,0,0,0,0.281,100,128.57,0.9400000000000001,0.19,928,1.3,272,0.8
2016,7,27,1,30,20.400000000000002,0.93,0.122,0.63,0,0,0,0,0,20.400000000000002,0,0,0,0,0.28,100,124.75,0.9400000000000001,0.19,928,1.3,264,0.8
2016,7,27,2,30,20.1,0.93,0.133,0.63,0,0,0,0,0,20.1,0,0,0,0,0.279,100,117.76,0.9400000000000001,0.19,928,1.3,259,0.8
2016,7,27,3,30,19.900000000000002,0.9400000000000001,0.14300000000000002,0.63,0,0,0,0,0,19.900000000000002,0,0,0,0,0.278,100,108.54,0.9400000000000001,0.19,928,1.3,254,0.8
2016,7,27,4,30,20,0.93,0.145,0.63,0,0,0,0,0,20,0,0,0,0,0.277,100,97.86,0.9400000000000001,0.19,929,1.3,249,0.9
2016,7,27,5,30,21,0.93,0.153,0.63,27,138,37,0,0,20.700000000000003,27,138,0,37,0.276,98.07000000000001,86.07000000000001,0.9400000000000001,0.19,929,1.4000000000000001,251,1.1
2016,7,27,6,30,23.1,0.97,0.139,0.63,75,539,224,0,0,19.8,75,539,0,224,0.275,81.79,73.98,0.93,0.19,929,1.4000000000000001,253,1.2000000000000002
2016,7,27,7,30,25.900000000000002,0.98,0.127,0.63,97,730,446,0,0,18.1,97,730,0,446,0.275,62.33,61.44,0.92,0.19,929,1.4000000000000001,261,1.2000000000000002
2016,7,27,8,30,29.200000000000003,0.96,0.11800000000000001,0.63,111,831,659,0,0,14.100000000000001,111,831,0,659,0.274,39.61,48.71,0.92,0.19,929,1.4000000000000001,277,1.3
2016,7,27,9,30,31.6,0.9400000000000001,0.11900000000000001,0.63,122,882,835,0,0,11.5,122,882,0,835,0.274,29.25,36.06,0.92,0.19,929,1.4000000000000001,279,1.8
2016,7,27,10,30,33.1,0.92,0.124,0.63,132,907,960,0,0,10.9,132,907,0,960,0.274,25.78,23.990000000000002,0.92,0.19,928,1.4000000000000001,278,2.3000000000000003
2016,7,27,11,30,33.9,0.8,0.151,0.63,150,896,1018,0,0,11,150,896,0,1018,0.275,24.77,14.450000000000001,0.92,0.19,928,1.5,279,2.9000000000000004
2016,7,27,12,30,34.2,0.8,0.151,0.63,151,896,1019,0,0,11.4,151,896,0,1019,0.277,24.96,14.32,0.93,0.19,928,1.5,282,3.3000000000000003
2016,7,27,13,30,33.9,0.81,0.148,0.63,145,884,955,0,0,11.9,145,884,0,955,0.278,26.39,23.77,0.93,0.19,927,1.5,285,3.7
2016,7,27,14,30,33.1,0.84,0.135,0.63,131,862,830,0,0,12.5,131,862,0,830,0.279,28.66,35.83,0.93,0.19,927,1.6,288,4
2016,7,27,15,30,31.700000000000003,0.86,0.128,0.63,115,815,655,0,0,13.200000000000001,115,815,0,655,0.281,32.47,48.480000000000004,0.92,0.19,927,1.6,290,4.2
2016,7,27,16,30,29.8,0.88,0.12,0.63,96,732,448,0,0,14.200000000000001,96,732,0,448,0.28200000000000003,38.54,61.21,0.92,0.19,927,1.6,293,4.2
2016,7,27,17,30,27.400000000000002,0.9,0.114,0.63,69,569,228,0,0,15.3,69,569,0,228,0.28300000000000003,47.74,73.78,0.92,0.19,927,1.6,296,4.1000000000000005
2016,7,27,18,30,24.900000000000002,0.9,0.109,0.63,26,193,40,0,0,16.900000000000002,26,193,0,40,0.28400000000000003,61.03,85.9,0.92,0.19,928,1.5,298,3.7
2016,7,27,19,30,23.1,0.9,0.109,0.63,0,0,0,0,0,18.6,0,0,0,0,0.28400000000000003,75.67,97.72,0.93,0.19,928,1.5,300,3.4000000000000004
2016,7,27,20,30,22,0.88,0.117,0.63,0,0,0,0,0,19.900000000000002,0,0,0,0,0.28400000000000003,88.06,108.45,0.9400000000000001,0.19,929,1.5,303,3
2016,7,27,21,30,21.3,0.9,0.128,0.63,0,0,0,0,0,20.6,0,0,0,0,0.28400000000000003,95.99000000000001,117.74000000000001,0.9400000000000001,0.19,929,1.5,305,2.6
2016,7,27,22,30,20.900000000000002,0.89,0.129,0.63,0,0,0,0,0,20.8,0,0,0,0,0.28300000000000003,99.66,124.82000000000001,0.9400000000000001,0.19,928,1.5,307,2.3000000000000003
2016,7,27,23,30,20.5,0.9,0.138,0.63,0,0,0,0,0,20.5,0,0,0,0,0.28200000000000003,100,128.75,0.9500000000000001,0.19,928,1.4000000000000001,309,1.9000000000000001
2016,7,28,0,30,20.3,0.91,0.152,0.63,0,0,0,0,0,20.3,0,0,0,0,0.281,100,128.8,0.9500000000000001,0.19,928,1.4000000000000001,310,1.7000000000000002
2016,7,28,1,30,20.1,0.9,0.155,0.63,0,0,0,0,0,20.1,0,0,0,0,0.28,100,124.96000000000001,0.9500000000000001,0.19,928,1.4000000000000001,310,1.5
2016,7,28,2,30,20,0.91,0.164,0.63,0,0,0,0,0,20,0,0,0,0,0.279,100,117.94,0.9500000000000001,0.19,928,1.4000000000000001,310,1.3
2016,7,28,3,30,19.900000000000002,0.92,0.17,0.63,0,0,0,0,0,19.900000000000002,0,0,0,0,0.278,100,108.7,0.9500000000000001,0.19,928,1.4000000000000001,307,1.1
2016,7,28,4,30,20,0.91,0.166,0.63,0,0,0,0,0,20,0,0,0,0,0.276,100,98,0.9500000000000001,0.19,928,1.4000000000000001,299,1.1
2016,7,28,5,30,21.1,0.92,0.168,0.63,27,118,35,0,0,20.700000000000003,27,118,0,35,0.274,97.67,86.19,0.9500000000000001,0.19,929,1.4000000000000001,290,1.4000000000000001
2016,7,28,6,30,23,0.97,0.145,0.63,77,529,222,0,0,20,77,529,0,222,0.273,83.13,74.09,0.9400000000000001,0.19,929,1.4000000000000001,289,1.5
2016,7,28,7,30,25.5,1,0.122,0.63,96,738,448,0,0,18.2,96,738,0,448,0.272,63.97,61.53,0.93,0.19,929,1.3,300,1.6
2016,7,28,8,30,28.3,1,0.108,0.63,107,844,662,0,0,14.9,107,844,0,662,0.271,44.160000000000004,48.81,0.93,0.19,929,1.3,314,1.9000000000000001
2016,7,28,9,30,30.3,0.99,0.10400000000000001,0.63,115,898,840,0,0,13.100000000000001,115,898,0,840,0.271,34.82,36.17,0.93,0.19,928,1.3,318,2.2
2016,7,28,10,30,31.8,0.97,0.10300000000000001,0.63,122,927,968,0,0,12,122,927,0,968,0.271,29.91,24.12,0.93,0.19,928,1.3,316,2.4000000000000004
2016,7,28,11,30,32.800000000000004,0.71,0.145,0.63,150,904,1025,0,0,11.700000000000001,150,904,0,1025,0.272,27.72,14.65,0.93,0.19,927,1.3,314,2.8000000000000003
2016,7,28,12,30,33.300000000000004,0.72,0.14100000000000001,0.63,147,905,1023,0,0,12,147,905,0,1023,0.274,27.36,14.540000000000001,0.93,0.19,927,1.4000000000000001,312,3.1
2016,7,28,13,30,33.300000000000004,0.74,0.137,0.63,141,894,959,0,0,12.3,141,894,0,959,0.275,27.87,23.92,0.93,0.19,926,1.4000000000000001,311,3.5
2016,7,28,14,30,32.800000000000004,0.66,0.159,0.63,145,843,827,0,0,12.700000000000001,145,843,0,827,0.276,29.48,35.95,0.93,0.19,926,1.4000000000000001,311,3.8000000000000003
2016,7,28,15,30,31.6,0.65,0.159,0.63,132,785,651,0,0,13.3,132,785,0,651,0.277,32.79,48.59,0.93,0.19,926,1.4000000000000001,311,4
2016,7,28,16,30,29.6,0.65,0.157,0.63,112,687,442,0,0,14.100000000000001,112,687,0,442,0.277,38.83,61.32,0.93,0.19,926,1.4000000000000001,310,4.2
2016,7,28,17,30,27.200000000000003,0.66,0.154,0.63,81,505,222,0,0,15.100000000000001,81,505,0,222,0.277,47.62,73.9,0.93,0.19,927,1.4000000000000001,309,4.1000000000000005
2016,7,28,18,30,24.5,0.66,0.149,0.63,28,124,36,0,0,16.3,28,124,0,36,0.277,60.300000000000004,86.03,0.93,0.19,927,1.3,307,3.8000000000000003
2016,7,28,19,30,22.6,0.66,0.145,0.63,0,0,0,0,0,17.6,0,0,0,0,0.276,73.59,97.87,0.93,0.19,927,1.3,307,3.5
2016,7,28,20,30,21.5,0.66,0.145,0.63,0,0,0,0,0,18.8,0,0,0,0,0.276,84.68,108.62,0.93,0.19,927,1.2000000000000002,307,3
2016,7,28,21,30,20.700000000000003,0.65,0.149,0.63,0,0,0,0,0,19.6,0,0,0,0,0.276,93.66,117.93,0.93,0.19,927,1.2000000000000002,308,2.5
2016,7,28,22,30,20.200000000000003,0.68,0.161,0.63,0,0,0,0,0,20.1,0,0,0,0,0.276,99.67,125.03,0.9400000000000001,0.19,927,1.2000000000000002,309,2
2016,7,28,23,30,19.900000000000002,0.71,0.178,0.63,0,0,0,0,0,19.900000000000002,0,0,0,0,0.277,100,128.98,0.9500000000000001,0.19,927,1.2000000000000002,311,1.8
2016,7,29,0,30,19.700000000000003,0.72,0.193,0.63,0,0,0,0,0,19.700000000000003,0,0,0,0,0.277,100,129.03,0.9500000000000001,0.19,927,1.3,314,1.6
2016,7,29,1,30,19.5,0.72,0.198,0.63,0,0,0,0,0,19.5,0,0,0,0,0.278,100,125.17,0.9500000000000001,0.19,927,1.3,317,1.5
2016,7,29,2,30,19.3,0.73,0.213,0.63,0,0,0,0,0,19.3,0,0,0,0,0.279,100,118.13,0.9500000000000001,0.19,927,1.3,322,1.2000000000000002
2016,7,29,3,30,19.200000000000003,0.75,0.226,0.63,0,0,0,0,0,19.200000000000003,0,0,0,0,0.279,100,108.86,0.9500000000000001,0.19,927,1.3,328,1.1
2016,7,29,4,30,19.400000000000002,0.76,0.227,0.63,0,0,0,0,0,19.400000000000002,0,0,0,0,0.279,100,98.14,0.9500000000000001,0.19,928,1.4000000000000001,331,1
2016,7,29,5,30,20.6,0.79,0.231,0.63,27,65,31,0,0,20.6,27,65,0,31,0.279,99.81,86.3,0.9500000000000001,0.19,928,1.4000000000000001,327,1.1
2016,7,29,6,30,22.700000000000003,0.84,0.20800000000000002,0.63,92,442,212,0,0,20,92,442,0,212,0.279,84.91,74.2,0.9500000000000001,0.19,928,1.5,326,1.3
2016,7,29,7,30,25,0.88,0.182,0.63,118,664,433,0,0,18.900000000000002,118,664,0,433,0.278,69.01,61.63,0.9400000000000001,0.19,928,1.5,325,1.3
2016,7,29,8,30,27.6,0.9,0.165,0.63,132,780,644,0,0,17.400000000000002,132,780,0,644,0.278,53.89,48.910000000000004,0.9400000000000001,0.19,928,1.6,327,1.5
2016,7,29,9,30,30.200000000000003,0.91,0.156,0.63,141,845,822,0,0,15.5,141,845,0,822,0.278,40.980000000000004,36.28,0.9400000000000001,0.19,928,1.6,326,1.6
2016,7,29,10,30,32.1,0.91,0.151,0.63,146,881,949,0,0,14.200000000000001,146,881,0,949,0.277,33.910000000000004,24.26,0.9400000000000001,0.19,927,1.6,316,1.8
2016,7,29,11,30,33.4,1.09,0.123,0.63,133,915,1018,0,0,13.4,133,915,0,1018,0.278,29.78,14.86,0.93,0.19,927,1.7000000000000002,306,2
2016,7,29,12,30,34.2,1.08,0.125,0.63,135,914,1019,0,0,13.100000000000001,135,914,0,1019,0.278,27.92,14.75,0.9400000000000001,0.19,926,1.7000000000000002,301,2.4000000000000004
2016,7,29,13,30,34.5,1.06,0.128,0.63,133,898,953,0,0,13.3,133,898,0,953,0.278,27.92,24.07,0.9400000000000001,0.19,925,1.7000000000000002,299,2.9000000000000004
2016,7,29,14,30,34.1,1.03,0.124,0.63,124,869,826,0,0,14.100000000000001,124,869,0,826,0.279,30.02,36.07,0.9400000000000001,0.19,925,1.8,300,3.4000000000000004
2016,7,29,15,30,32.9,1.01,0.125,0.63,114,815,651,0,0,15.100000000000001,114,815,0,651,0.279,34.27,48.7,0.9400000000000001,0.19,925,1.8,301,3.8000000000000003
2016,7,29,16,30,30.900000000000002,0.98,0.128,0.63,98,719,442,0,0,16.3,98,719,0,442,0.28,41.45,61.44,0.9400000000000001,0.19,925,1.8,302,4
2016,7,29,17,30,28.3,0.9400000000000001,0.132,0.63,74,537,221,0,0,17.6,74,537,0,221,0.28,52.46,74.02,0.9400000000000001,0.19,925,1.8,302,4.1000000000000005
2016,7,29,18,30,25.5,0.89,0.139,0.63,26,140,36,0,0,19.3,26,140,0,36,0.281,68.68,86.16,0.9400000000000001,0.19,926,1.8,302,4
2016,7,29,19,30,23.5,0.87,0.151,0.63,0,0,0,0,0,20.5,0,0,0,0,0.28200000000000003,83.47,98.02,0.9500000000000001,0.19,927,1.8,303,3.8000000000000003
2016,7,29,20,30,22.5,0.88,0.16,0.63,0,0,0,0,0,21,0,0,0,0,0.28300000000000003,91.28,108.79,0.9500000000000001,0.19,927,1.8,304,3.3000000000000003
2016,7,29,21,30,21.8,0.89,0.166,0.63,0,0,0,0,0,21.1,0,0,0,0,0.28300000000000003,95.98,118.13,0.9400000000000001,0.19,927,1.7000000000000002,306,2.8000000000000003
2016,7,29,22,30,21.400000000000002,0.89,0.171,0.63,0,0,0,0,0,21.1,0,0,0,0,0.28400000000000003,98.36,125.26,0.9400000000000001,0.19,927,1.7000000000000002,307,2.3000000000000003
2016,7,29,23,30,21.1,0.89,0.18,0.63,0,0,0,0,0,21.1,0,0,0,0,0.28400000000000003,100,129.22,0.9500000000000001,0.19,927,1.7000000000000002,310,1.9000000000000001
2016,7,30,0,30,20.8,0.89,0.19,0.63,0,0,0,0,0,20.8,0,0,0,0,0.28300000000000003,100,129.27,0.9500000000000001,0.19,926,1.7000000000000002,314,1.6
2016,7,30,1,30,20.5,0.88,0.195,0.63,0,0,0,0,0,20.5,0,0,0,0,0.28300000000000003,100,125.39,0.9500000000000001,0.19,926,1.7000000000000002,319,1.4000000000000001
2016,7,30,2,30,20.3,0.88,0.20600000000000002,0.63,0,0,0,0,0,20.3,0,0,0,0,0.28200000000000003,100,118.32000000000001,0.9500000000000001,0.19,926,1.7000000000000002,325,1.3
2016,7,30,3,30,20.3,0.89,0.216,0.63,0,0,0,0,0,20.3,0,0,0,0,0.281,100,109.02,0.9500000000000001,0.19,926,1.8,328,1.1
2016,7,30,4,30,20.5,0.88,0.219,0.63,0,0,0,0,0,20.5,0,0,0,0,0.28,100,98.28,0.9500000000000001,0.19,927,1.9000000000000001,323,1
2016,7,30,5,30,21.6,0.88,0.227,0.63,25,66,29,0,0,20.900000000000002,25,66,0,29,0.28,96.04,86.42,0.9500000000000001,0.19,927,1.9000000000000001,305,1.2000000000000002
2016,7,30,6,30,23.5,0.9,0.218,0.63,92,425,207,0,0,20.6,92,425,0,207,0.28,83.7,74.3,0.9500000000000001,0.19,927,1.9000000000000001,293,1.5
2016,7,30,7,30,25.700000000000003,0.9,0.203,0.63,123,633,423,0,0,19.900000000000002,123,633,0,423,0.279,70.53,61.730000000000004,0.9400000000000001,0.19,927,1.9000000000000001,292,1.7000000000000002
2016,7,30,8,30,28.3,0.89,0.19,0.63,141,750,633,0,0,18.7,141,750,0,633,0.278,55.92,49.01,0.9400000000000001,0.19,927,1.9000000000000001,298,2
2016,7,30,9,30,31,0.88,0.183,0.63,152,815,809,0,0,16.3,152,815,0,809,0.278,41.230000000000004,36.38,0.9400000000000001,0.19,927,1.9000000000000001,304,2.2
2016,7,30,10,30,32.800000000000004,0.86,0.182,0.63,161,850,935,0,0,14.600000000000001,161,850,0,935,0.277,33.47,24.400000000000002,0.9400000000000001,0.19,927,1.9000000000000001,304,2.5
2016,7,30,11,30,33.800000000000004,0.6900000000000001,0.242,0.63,197,820,989,0,0,14.200000000000001,197,820,0,989,0.278,30.73,15.07,0.9400000000000001,0.19,926,1.9000000000000001,303,2.8000000000000003
2016,7,30,12,30,34.2,0.68,0.244,0.63,199,818,989,0,0,14.4,199,818,0,989,0.278,30.41,14.98,0.9400000000000001,0.19,926,1.9000000000000001,303,3.1
2016,7,30,13,30,34.1,0.68,0.244,0.63,193,799,922,0,0,14.8,193,799,0,922,0.279,31.35,24.22,0.9400000000000001,0.19,925,2,303,3.5
2016,7,30,14,30,33.4,0.66,0.261,0.63,192,748,796,0,0,15.100000000000001,192,748,0,796,0.279,33.34,36.19,0.9500000000000001,0.19,925,2,304,3.8000000000000003
2016,7,30,15,30,32.2,0.65,0.265,0.63,174,678,620,0,0,15.5,174,678,0,620,0.28,36.56,48.82,0.9400000000000001,0.19,925,2,305,4.1000000000000005
2016,7,30,16,30,30.3,0.64,0.267,0.63,147,561,414,0,0,16,147,561,0,414,0.28,42.19,61.56,0.9400000000000001,0.19,925,2,306,4.2
2016,7,30,17,30,27.900000000000002,0.63,0.266,0.63,103,362,202,0,0,16.900000000000002,103,362,0,202,0.279,51.120000000000005,74.14,0.9400000000000001,0.19,926,1.9000000000000001,307,4.3
2016,7,30,18,30,25.400000000000002,0.63,0.263,0.63,25,40,28,0,0,18,25,40,0,28,0.278,63.440000000000005,86.29,0.9400000000000001,0.19,926,1.9000000000000001,307,4.2
2016,7,30,19,30,23.6,0.63,0.259,0.63,0,0,0,0,0,19.1,0,0,0,0,0.278,75.91,98.18,0.9400000000000001,0.19,927,1.9000000000000001,308,3.9000000000000004
2016,7,30,20,30,22.400000000000002,0.64,0.257,0.63,0,0,0,0,0,20.1,0,0,0,0,0.277,86.59,108.97,0.9400000000000001,0.19,927,1.9000000000000001,310,3.5
2016,7,30,21,30,21.700000000000003,0.67,0.258,0.63,0,0,0,0,0,20.700000000000003,0,0,0,0,0.277,94.25,118.33,0.9400000000000001,0.19,927,1.9000000000000001,311,3
2016,7,30,22,30,21.3,0.7000000000000001,0.257,0.63,0,0,0,0,0,21.200000000000003,0,0,0,0,0.277,99.10000000000001,125.48,0.9400000000000001,0.19,927,1.9000000000000001,313,2.6
2016,7,30,23,30,21,0.73,0.26,0.63,0,0,0,0,0,21,0,0,0,0,0.276,100,129.47,0.9500000000000001,0.19,927,1.9000000000000001,311,2.2
2016,7,31,0,30,20.700000000000003,0.76,0.264,0.63,0,0,0,0,0,20.700000000000003,0,0,0,0,0.276,100,129.51,0.9500000000000001,0.19,927,2,308,1.8
2016,7,31,1,30,20.5,0.77,0.265,0.63,0,0,0,0,0,20.5,0,0,0,0,0.275,100,125.61,0.9500000000000001,0.19,927,2,307,1.6
2016,7,31,2,30,20.400000000000002,0.8,0.274,0.63,0,0,0,0,0,20.400000000000002,0,0,0,0,0.275,100,118.51,0.9500000000000001,0.19,927,2,308,1.3
2016,7,31,3,30,20.3,0.8300000000000001,0.279,0.63,0,0,0,0,0,20.3,0,0,0,0,0.276,100,109.19,0.9500000000000001,0.19,927,2,312,1.1
2016,7,31,4,30,20.5,0.84,0.272,0.63,0,0,0,0,0,20.5,0,0,0,0,0.276,100,98.42,0.9500000000000001,0.19,927,1.9000000000000001,316,1
2016,7,31,5,30,21.400000000000002,0.87,0.271,0.63,24,46,27,0,0,21.3,24,46,0,27,0.276,99.17,86.54,0.9500000000000001,0.19,928,1.9000000000000001,318,1.2000000000000002
2016,7,31,6,30,23.200000000000003,0.9,0.242,0.63,96,399,203,0,0,20.6,96,399,0,203,0.276,85.13,74.41,0.9500000000000001,0.19,928,1.9000000000000001,324,1.3
2016,7,31,7,30,25.5,0.92,0.218,0.63,127,619,420,0,0,19.3,127,619,0,420,0.277,68.59,61.84,0.9400000000000001,0.19,928,1.9000000000000001,328,1.4000000000000001
2016,7,31,8,30,28.1,0.91,0.20400000000000001,0.63,146,736,627,0,0,17.6,146,736,0,627,0.277,52.77,49.11,0.9400000000000001,0.19,928,2,327,1.6
2016,7,31,9,30,30.6,0.9,0.202,0.63,160,799,803,0,0,15.600000000000001,160,799,0,803,0.277,40.38,36.49,0.9400000000000001,0.19,927,2,321,1.8
